	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	FLUX
TCE5083_L	t	TCE5083_L	TCE5083	NA	xanate_I[c] <==> xanate_L[e]	C02470_I <==> E02470_L	ND	Transport	0.0
TCE5084_I	t	TCE5084_I	TCE5084	NA	fol_I[c] <==> fol_E[e]	C00504_I <==> E00504_E	folt-1_I	Transport	0.000215578108737
TCE5084_L	t	TCE5084_L	TCE5084	NA	fol_I[c] <==> fol_L[e]	C00504_I <==> E00504_L	folt-1_I	Transport	-0.000215578108737
TCE5085_I	t	TCE5085_I	TCE5085	NA	glc-D_I[c] <==> glc-D_E[e]	C00031_I <==> E00031_E	fgt-1_I	Transport	0.0954564775102
TCE5085_L	t	TCE5085_L	TCE5085	NA	glc-D_I[c] <==> glc-D_L[e]	C00031_I <==> E00031_L	fgt-1_I	Transport	0.0
TCE5086_I	t	TCE5086_I	TCE5086	NA	chsterol_E[e] <==> chsterol_I[c]	E00187_E <==> C00187_I	chup-1_I	Transport	-0.00124953103102
TCE5086_L	t	TCE5086_L	TCE5086	NA	chsterol_L[e] --> chsterol_I[c]	E00187_L --> C00187_I	chup-1_I	Transport	0.00124953103102
TCE5092_I	t	TCE5092_I	TCE5092	NA	galt_I[c] <==> galt_E[e]	C01697_I <==> E01697_E	ND	Galactose metabolism	0.0
TCE5092_L	t	TCE5092_L	TCE5092	NA	galt_I[c] <==> galt_L[e]	C01697_I <==> E01697_L	ND	Galactose metabolism	0.0
TCE5093_I	t	TCE5093_I	TCE5093	NA	akgm_I[c] --> akgm_E[e]	C00940_I --> E00940_E	ND	Phenylalanine metabolism (indirect)	0.0
TCE5094_I	t	TCE5094_I	TCE5094	NA	octpmn_I[c] --> octpmn_E[e]	C04227_I --> E04227_E	TBD	Ascaroside biosynthesis	0.0
TCE5096_I	t	TCE5096_I	TCE5096	NA	4hbz_I[c] --> 4hbz_E[e]	C00156_I --> E00156_E	TBD	Ubiquinone and other terpenoid-quinone biosynthesis	-0.0
TCE5097_I	t	TCE5097_I	TCE5097	NA	atp_I[c] + adocbl_I[c] + h2o_I[c] --> adp_I[c] + adocbl_E[e] + h_I[c] + pi_I[c]	C00002_I + C00194_I + C00001_I --> C00008_I + E00194_E + C00080_I + C00009_I	mrp-5_I	Vitamin B12 metabolism	-0.0
TCE5098_I	t	TCE5098_I	TCE5098	NA	asp-D_I[c] <==> asp-D_E[e]	C00402_I <==> E00402_E	ND	Transport	0.0
TCE5098_L	t	TCE5098_L	TCE5098	NA	asp-D_I[c] <==> asp-D_L[e]	C00402_I <==> E00402_L	ND	Transport	0.0
TCE5099_I	t	TCE5099_I	TCE5099	NA	mobd_I[c] --> mobd_E[e]	C06232_I --> E06232_E	ND	Transport	0.00673681589861
TCE5100_I	t	TCE5100_I	TCE5100	NA	crmp_ce_I[c] <==> crmp_ce_E[e]	CC0202_I <==> EC0202_E	ND	Transport	-0.00564172396491
TCE5101_I	t	TCE5101_I	TCE5101	NA	spc_ce_I[c] <==> spc_ce_E[e]	CC0203_I <==> EC0203_E	ND	Transport	0.0
TCE5102_I	t	TCE5102_I	TCE5102	NA	sph1p_ce_I[c] <==> sph1p_ce_E[e]	CC0208_I <==> EC0208_E	ND	Transport	-0.000932296015208
TCE5103_I	t	TCE5103_I	TCE5103	NA	sphs1p_ce_I[c] <==> sphs1p_ce_E[e]	CC0210_I <==> EC0210_E	ND	Transport	0.0
TCE5104_I	t	TCE5104_I	TCE5104	NA	fad_I[c] <==> fad_E[e]	C00016_I <==> E00016_E	NA	Transport	0.00299006836849
TCE5104_L	t	TCE5104_L	TCE5104	NA	fad_I[c] <==> fad_L[e]	C00016_I <==> E00016_L	NA	Transport	-0.00299006836849
TCE5105_I	t	TCE5105_I	TCE5105	NA	atp_I[c] + cbl1_I[c] + h2o_I[c] --> adp_I[c] + cbl1_E[e] + h_I[c] + pi_I[c]	C00002_I + C00853_I + C00001_I --> C00008_I + E00853_E + C00080_I + C00009_I	mrp-5_I	Vitamin B12 metabolism	0.000463439912892
TCE5106_I	t	TCE5106_I	TCE5106	NA	(3) ach_I[c] + (2) atp_I[c] + (2) h2o_I[c] --> (3) ach_E[e] + (2) adp_I[c] + (2) h_I[c] + (2) pi_I[c]	(3) C01996_I + (2) C00002_I + (2) C00001_I --> (3) E01996_E + (2) C00008_I + (2) C00080_I + (2) C00009_I	unc-17_I	Transport	-0.0
TCE5107_I	t	TCE5107_I	TCE5107	NA	ach_E[e] <==> ach_I[c]	E01996_E <==> C01996_I	ND	Transport	0.0
TCE5108_I	t	TCE5108_I	TCE5108	NA	34dhpha_I[c] <==> 34dhpha_E[e]	C01161_I <==> E01161_E	ND	Transport	0.0
TCE5109_I	t	TCE5109_I	TCE5109	NA	gbside_ce_I[c] <==> gbside_ce_E[e]	CC0216_I <==> EC0216_E	ND	Transport	0.00999999999999
TCE5110_I	t	TCE5110_I	TCE5110	NA	ascrTotal_I[c] --> ascrTotal_E[e]	CC0180_I --> EC0180_E	NA	Ascaroside biosynthesis	0.0
TCE5300_I	t	TCE5300_I	TCE5300	NA	udpglcur_E[e] <==> udpglcur_I[c]	E00167_E <==> C00167_I	ND	Transport	0.0
TCE5300_L	t	TCE5300_L	TCE5300	NA	udpglcur_L[e] <==> udpglcur_I[c]	E00167_L <==> C00167_I	ND	Transport	0.0
TCE5301_I	t	TCE5301_I	TCE5301	NA	itp_I[c] <==> itp_E[e]	C00081_I <==> E00081_E	ND	Transport	0.0
TCE5302_I	t	TCE5302_I	TCE5302	NA	utp_I[c] <==> utp_E[e]	C00075_I <==> E00075_E	ND	Transport	0.0463327460965
TCE5302_L	t	TCE5302_L	TCE5302	NA	utp_I[c] <==> utp_L[e]	C00075_I <==> E00075_L	ND	Transport	0.0
TCE5303_I	t	TCE5303_I	TCE5303	NA	mlthf_E[e] <==> mlthf_I[c]	E00143_E <==> C00143_I	ND	Transport	-0.00440136577174
TCE5303_L	t	TCE5303_L	TCE5303	NA	mlthf_L[e] --> mlthf_I[c]	E00143_L --> C00143_I	ND	Transport	0.00440136577174
TCE5304_I	t	TCE5304_I	TCE5304	NA	atp_I[c] + h2o_I[c] + mlthf_I[c] --> adp_I[c] + h_I[c] + mlthf_E[e] + pi_I[c]	C00002_I + C00001_I + C00143_I --> C00008_I + C00080_I + E00143_E + C00009_I	ND	Transport	-0.0
TCE5305_I	t	TCE5305_I	TCE5305	NA	na1_I[c] + thcholstoic_I[c] <==> na1_E[e] + thcholstoic_E[e]	C01330_I + C04722_I <==> E01330_E + E04722_E	ND	Transport	0.0
TCE5306_I	t	TCE5306_I	TCE5306	NA	35diotyr_I[c] + na1_E[e] <==> 35diotyr_E[e] + na1_I[c]	C01060_I + E01330_E <==> E01060_E + C01330_I	ND	Transport	0.0
TCE5307_I	t	TCE5307_I	TCE5307	NA	atp_I[c] + h2o_I[c] + xoldiolone_I[c] --> adp_I[c] + h_I[c] + pi_I[c] + xoldiolone_E[e]	C00002_I + C00001_I + C17339_I --> C00008_I + C00080_I + C00009_I + E17339_E	ND	Transport	-0.0
TCE5308_I	t	TCE5308_I	TCE5308	NA	xol27oh_I[c] --> xol27oh_E[e]	C15610_I --> E15610_E	ND	Transport	-0.0
TCE5309_I	t	TCE5309_I	TCE5309	NA	xol25oh_I[c] --> xol25oh_E[e]	C15519_I --> E15519_E	ND	Transport	-0.0
TCE5310_I	t	TCE5310_I	TCE5310	NA	na1_I[c] + xol7aone_I[c] <==> na1_E[e] + xol7aone_E[e]	C01330_I + C05455_I <==> E01330_E + E05455_E	ND	Transport	0.0
TCE5311_I	t	TCE5311_I	TCE5311	NA	ahcys_E[e] <==> ahcys_I[c]	E00021_E <==> C00021_I	ND	Transport	0.0
TCE5311_L	t	TCE5311_L	TCE5311	NA	ahcys_L[e] <==> ahcys_I[c]	E00021_L <==> C00021_I	ND	Transport	0.0
TCE5312_I	t	TCE5312_I	TCE5312	NA	orot5p_E[e] <==> orot5p_I[c]	E01103_E <==> C01103_I	ND	Transport	0.0
TCE5312_L	t	TCE5312_L	TCE5312	NA	orot5p_L[e] <==> orot5p_I[c]	E01103_L <==> C01103_I	ND	Transport	0.0
TCE5313_I	t	TCE5313_I	TCE5313	NA	xmp_E[e] <==> xmp_I[c]	E00655_E <==> C00655_I	ND	Transport	0.0
TCE5313_L	t	TCE5313_L	TCE5313	NA	xmp_L[e] <==> xmp_I[c]	E00655_L <==> C00655_I	ND	Transport	0.0
TCE5314_I	t	TCE5314_I	TCE5314	NA	ametam_I[c] <==> ametam_E[e]	C01137_I <==> E01137_E	ND	Transport	0.0
TCE5314_L	t	TCE5314_L	TCE5314	NA	ametam_I[c] <==> ametam_L[e]	C01137_I <==> E01137_L	ND	Transport	0.0
TCE5315_I	t	TCE5315_I	TCE5315	NA	imp_E[e] <==> imp_I[c]	E00130_E <==> C00130_I	ND	Transport	0.0
TCE5315_L	t	TCE5315_L	TCE5315	NA	imp_L[e] <==> imp_I[c]	E00130_L <==> C00130_I	ND	Transport	0.0
TCE5316_I	t	TCE5316_I	TCE5316	NA	aicar_E[e] <==> aicar_I[c]	E04677_E <==> C04677_I	ND	Transport	0.0
TCE5316_L	t	TCE5316_L	TCE5316	NA	aicar_L[e] <==> aicar_I[c]	E04677_L <==> C04677_I	ND	Transport	0.0
TCE5317_I	t	TCE5317_I	TCE5317	NA	fdp_I[c] <==> fdp_E[e]	C00354_I <==> E00354_E	ND	Transport	0.0181482216386
TCE5317_L	t	TCE5317_L	TCE5317	NA	fdp_I[c] <==> fdp_L[e]	C00354_I <==> E00354_L	ND	Transport	0.0
TCE5318_I	t	TCE5318_I	TCE5318	NA	nicrnt_E[e] <==> nicrnt_I[c]	E01185_E <==> C01185_I	ND	Transport	0.03
TCE5318_L	t	TCE5318_L	TCE5318	NA	nicrnt_L[e] <==> nicrnt_I[c]	E01185_L <==> C01185_I	ND	Transport	0.0
TCE5319_I	t	TCE5319_I	TCE5319	NA	dcmp_E[e] <==> dcmp_I[c]	E00239_E <==> C00239_I	ND	Transport	-0.027254095146
TCE5319_L	t	TCE5319_L	TCE5319	NA	dcmp_L[e] <==> dcmp_I[c]	E00239_L <==> C00239_I	ND	Transport	0.0
TCE5320_I	t	TCE5320_I	TCE5320	NA	5mta_E[e] <==> 5mta_I[c]	E00170_E <==> C00170_I	ND	Transport	0.0
TCE5320_L	t	TCE5320_L	TCE5320	NA	5mta_L[e] <==> 5mta_I[c]	E00170_L <==> C00170_I	ND	Transport	0.0
TCE5321_I	t	TCE5321_I	TCE5321	NA	retinal_I[c] <==> retinal_E[e]	C00376_I <==> E00376_E	ND	Transport	0.0
TCE5321_L	t	TCE5321_L	TCE5321	NA	retinal_I[c] <==> retinal_L[e]	C00376_I <==> E00376_L	ND	Transport	0.0
TCE5322_I	t	TCE5322_I	TCE5322	NA	g3pc_E[e] <==> g3pc_I[c]	E00670_E <==> C00670_I	ND	Transport	0.0
TCE5322_L	t	TCE5322_L	TCE5322	NA	g3pc_L[e] <==> g3pc_I[c]	E00670_L <==> C00670_I	ND	Transport	0.0
TCE5323_I	t	TCE5323_I	TCE5323	NA	pydx5p_E[e] <==> pydx5p_I[c]	E00018_E <==> C00018_I	ND	Transport	0.0
TCE5323_L	t	TCE5323_L	TCE5323	NA	pydx5p_L[e] <==> pydx5p_I[c]	E00018_L <==> C00018_I	ND	Transport	0.0
TCE5324_I	t	TCE5324_I	TCE5324	NA	thbpt_I[c] <==> thbpt_E[e]	C00272_I <==> E00272_E	ND	Transport	-0.00999999999999
TCE5324_L	t	TCE5324_L	TCE5324	NA	thbpt_I[c] <==> thbpt_L[e]	C00272_I <==> E00272_L	ND	Transport	0.0
TCE5325_I	t	TCE5325_I	TCE5325	NA	dhbpt_I[c] <==> dhbpt_E[e]	C00268_I <==> E00268_E	ND	Transport	0.00999999999999
TCE5325_L	t	TCE5325_L	TCE5325	NA	dhbpt_I[c] <==> dhbpt_L[e]	C00268_I <==> E00268_L	ND	Transport	0.0
TCE5326_I	t	TCE5326_I	TCE5326	NA	Lkynr_E[e] <==> Lkynr_I[c]	E00328_E <==> C00328_I	ND	Transport	0.0
TCE5326_L	t	TCE5326_L	TCE5326	NA	Lkynr_L[e] <==> Lkynr_I[c]	E00328_L <==> C00328_I	ND	Transport	0.0
TCE5327_I	t	TCE5327_I	TCE5327	NA	ddca_I[c] <==> ddca_E[e]	C02679_I <==> E02679_E	ND	Transport	0.0
TCE5327_L	t	TCE5327_L	TCE5327	NA	ddca_I[c] <==> ddca_L[e]	C02679_I <==> E02679_L	ND	Transport	0.0
TCE5328_I	t	TCE5328_I	TCE5328	NA	tmlys_I[c] <==> tmlys_E[e]	C03793_I <==> E03793_E	ND	Transport	0.0
TCE5328_L	t	TCE5328_L	TCE5328	NA	tmlys_I[c] <==> tmlys_L[e]	C03793_I <==> E03793_L	ND	Transport	0.0
TCE5329_I	t	TCE5329_I	TCE5329	NA	icit_E[e] <==> icit_I[c]	E00311_E <==> C00311_I	ND	Transport	0.0
TCE5329_L	t	TCE5329_L	TCE5329	NA	icit_L[e] <==> icit_I[c]	E00311_L <==> C00311_I	ND	Transport	0.0
TCE5330_I	t	TCE5330_I	TCE5330	NA	kynate_E[e] <==> kynate_I[c]	E01717_E <==> C01717_I	ND	Transport	0.0
TCE5331_I	t	TCE5331_I	TCE5331	NA	2pg_E[e] <==> 2pg_I[c]	E00631_E <==> C00631_I	ND	Transport	0.0
TCE5331_L	t	TCE5331_L	TCE5331	NA	2pg_L[e] <==> 2pg_I[c]	E00631_L <==> C00631_I	ND	Transport	0.0
TCE5332_I	t	TCE5332_I	TCE5332	NA	3pg_E[e] <==> 3pg_I[c]	E00197_E <==> C00197_I	ND	Transport	0.0
TCE5332_L	t	TCE5332_L	TCE5332	NA	3pg_L[e] <==> 3pg_I[c]	E00197_L <==> C00197_I	ND	Transport	0.0
TCE5333_I	t	TCE5333_I	TCE5333	NA	cholp_E[e] <==> cholp_I[c]	E00588_E <==> C00588_I	ND	Transport	0.0
TCE5333_L	t	TCE5333_L	TCE5333	NA	cholp_L[e] <==> cholp_I[c]	E00588_L <==> C00588_I	ND	Transport	0.0
TCE5334_I	t	TCE5334_I	TCE5334	NA	34hpp_E[e] <==> 34hpp_I[c]	E01179_E <==> C01179_I	ND	Transport	0.0
TCE5334_L	t	TCE5334_L	TCE5334	NA	34hpp_L[e] <==> 34hpp_I[c]	E01179_L <==> C01179_I	ND	Transport	0.0
TCE5335_I	t	TCE5335_I	TCE5335	NA	cbasp_E[e] <==> cbasp_I[c]	E00438_E <==> C00438_I	ND	Transport	0.00999999999999
TCE5335_L	t	TCE5335_L	TCE5335	NA	cbasp_L[e] <==> cbasp_I[c]	E00438_L <==> C00438_I	ND	Transport	0.0
TCE5336_I	t	TCE5336_I	TCE5336	NA	forglu_I[c] <==> forglu_E[e]	C00439_I <==> E00439_E	ND	Transport	0.0
TCE5336_L	t	TCE5336_L	TCE5336	NA	forglu_I[c] <==> forglu_L[e]	C00439_I <==> E00439_L	ND	Transport	0.0
TCE5337_I	t	TCE5337_I	TCE5337	NA	glyc3p_E[e] <==> glyc3p_I[c]	E00093_E <==> C00093_I	ND	Transport	0.0120589313912
TCE5337_L	t	TCE5337_L	TCE5337	NA	glyc3p_L[e] <==> glyc3p_I[c]	E00093_L <==> C00093_I	ND	Transport	0.0
TCE5338_I	t	TCE5338_I	TCE5338	NA	cl_E[e] + Lcyst_E[e] + 2.0 na1_E[e] <==> cl_I[c] + Lcyst_I[c] + 2.0 na1_I[c]	E00698_E + E00506_E + (2.0) E01330_E <==> C00698_I + C00506_I + (2.0) C01330_I	ND	Transport	0.0
TCE5338_L	t	TCE5338_L	TCE5338	NA	cl_L[e] + Lcyst_L[e] + 2.0 na1_L[e] <==> cl_I[c] + Lcyst_I[c] + 2.0 na1_I[c]	E00698_L + E00506_L + (2.0) E01330_L <==> C00698_I + C00506_I + (2.0) C01330_I	ND	Transport	0.0
TCE5339_I	t	TCE5339_I	TCE5339	NA	dhap_E[e] <==> dhap_I[c]	E00111_E <==> C00111_I	ND	Transport	0.0
TCE5339_L	t	TCE5339_L	TCE5339	NA	dhap_L[e] <==> dhap_I[c]	E00111_L <==> C00111_I	ND	Transport	0.0
TCE5340_I	t	TCE5340_I	TCE5340	NA	hgentis_I[c] <==> hgentis_E[e]	C00544_I <==> E00544_E	ND	Transport	0.00999999999999
TCE5340_L	t	TCE5340_L	TCE5340	NA	hgentis_I[c] <==> hgentis_L[e]	C00544_I <==> E00544_L	ND	Transport	0.0
TCE5341_I	t	TCE5341_I	TCE5341	NA	quln_E[e] + so4_I[c] <==> quln_I[c] + so4_E[e]	E03722_E + C00059_I <==> C03722_I + E00059_E	ND	Transport	0.0
TCE5341_L	t	TCE5341_L	TCE5341	NA	quln_L[e] + so4_I[c] <==> quln_I[c] + so4_L[e]	E03722_L + C00059_I <==> C03722_I + E00059_L	ND	Transport	0.0
TCE5342_I	t	TCE5342_I	TCE5342	NA	hco3_E[e] + pep_I[c] <==> hco3_I[c] + pep_E[e]	E00288_E + C00074_I <==> C00288_I + E00074_E	ND	Transport	0.0355292708668
TCE5342_L	t	TCE5342_L	TCE5342	NA	hco3_L[e] + pep_I[c] <==> hco3_I[c] + pep_L[e]	E00288_L + C00074_I <==> C00288_I + E00074_L	ND	Transport	0.0
TCE5343_I	t	TCE5343_I	TCE5343	NA	phpyr_E[e] <==> phpyr_I[c]	E00166_E <==> C00166_I	ND	Transport	0.0
TCE5343_L	t	TCE5343_L	TCE5343	NA	phpyr_L[e] <==> phpyr_I[c]	E00166_L <==> C00166_I	ND	Transport	0.0
TCE5344_I	t	TCE5344_I	TCE5344	NA	oh1_E[e] + T4hcinnm_I[c] <==> oh1_I[c] + T4hcinnm_E[e]	E01328_E + C00811_I <==> C01328_I + E00811_E	ND	Transport	0.0
TCE5344_L	t	TCE5344_L	TCE5344	NA	oh1_L[e] + T4hcinnm_I[c] <==> oh1_I[c] + T4hcinnm_L[e]	E01328_L + C00811_I <==> C01328_I + E00811_L	ND	Transport	0.0
TCE5345_I	t	TCE5345_I	TCE5345	NA	trypta_I[c] <==> trypta_E[e]	C00398_I <==> E00398_E	ND	Transport	0.0
TCE5345_L	t	TCE5345_L	TCE5345	NA	trypta_I[c] <==> trypta_L[e]	C00398_I <==> E00398_L	ND	Transport	0.0
TCE5347_I	t	TCE5347_I	TCE5347	NA	2oxoadp_I[c] + akg_E[e] <==> 2oxoadp_E[e] + akg_I[c]	C00322_I + E00026_E <==> E00322_E + C00026_I	ND	Transport	0.0
TCE5347_L	t	TCE5347_L	TCE5347	NA	2oxoadp_I[c] + akg_L[e] <==> 2oxoadp_L[e] + akg_I[c]	C00322_I + E00026_L <==> E00322_L + C00026_I	ND	Transport	0.0
TCE5348_I	t	TCE5348_I	TCE5348	NA	orot_E[e] <==> orot_I[c]	E00295_E <==> C00295_I	ND	Transport	-0.00999999999999
TCE5348_L	t	TCE5348_L	TCE5348	NA	orot_L[e] <==> orot_I[c]	E00295_L <==> C00295_I	ND	Transport	0.0
TCE5349_I	t	TCE5349_I	TCE5349	NA	3hanthrn_E[e] <==> 3hanthrn_I[c]	E00632_E <==> C00632_I	ND	Transport	0.0
TCE5349_L	t	TCE5349_L	TCE5349	NA	3hanthrn_L[e] <==> 3hanthrn_I[c]	E00632_L <==> C00632_I	ND	Transport	0.0
TCE5350_I	t	TCE5350_I	TCE5350	NA	4tmeabutn_I[c] + na1_I[c] <==> 4tmeabutn_E[e] + na1_E[e]	C01181_I + C01330_I <==> E01181_E + E01330_E	ND	Transport	0.0
TCE5350_L	t	TCE5350_L	TCE5350	NA	4tmeabutn_I[c] + na1_I[c] <==> 4tmeabutn_L[e] + na1_L[e]	C01181_I + C01330_I <==> E01181_L + E01330_L	ND	Transport	0.0
TCE5351_I	t	TCE5351_I	TCE5351	NA	3uib_I[c] <==> 3uib_E[e]	C05100_I <==> E05100_E	ND	Transport	0.0
TCE5351_L	t	TCE5351_L	TCE5351	NA	3uib_I[c] <==> 3uib_L[e]	C05100_I <==> E05100_L	ND	Transport	0.0
TCE5352_I	t	TCE5352_I	TCE5352	NA	4aabutn_E[e] <==> 4aabutn_I[c]	E02946_E <==> C02946_I	ND	Transport	0.0
TCE5352_L	t	TCE5352_L	TCE5352	NA	4aabutn_L[e] <==> 4aabutn_I[c]	E02946_L <==> C02946_I	ND	Transport	0.0
TCE5353_I	t	TCE5353_I	TCE5353	NA	ethamp_E[e] <==> ethamp_I[c]	E00346_E <==> C00346_I	ND	Transport	-0.10350958685
TCE5353_L	t	TCE5353_L	TCE5353	NA	ethamp_L[e] <==> ethamp_I[c]	E00346_L <==> C00346_I	ND	Transport	0.0
TCE5354_I	t	TCE5354_I	TCE5354	NA	tym_I[c] <==> tym_E[e]	C00483_I <==> E00483_E	ND	Transport	0.0
TCE5354_L	t	TCE5354_L	TCE5354	NA	tym_I[c] <==> tym_L[e]	C00483_I <==> E00483_L	ND	Transport	0.0
TCE5355_I	t	TCE5355_I	TCE5355	NA	urcan_I[c] <==> urcan_E[e]	C00785_I <==> E00785_E	ND	Transport	0.0
TCE5355_L	t	TCE5355_L	TCE5355	NA	urcan_I[c] <==> urcan_L[e]	C00785_I <==> E00785_L	ND	Transport	0.0
TCE5356_I	t	TCE5356_I	TCE5356	NA	anth_E[e] <==> anth_I[c]	E00108_E <==> C00108_I	ND	Transport	0.0
TCE5356_L	t	TCE5356_L	TCE5356	NA	anth_L[e] <==> anth_I[c]	E00108_L <==> C00108_I	ND	Transport	0.0
TCE5357_I	t	TCE5357_I	TCE5357	NA	cala_E[e] <==> cala_I[c]	E02642_E <==> C02642_I	ND	Transport	0.0
TCE5357_L	t	TCE5357_L	TCE5357	NA	cala_L[e] <==> cala_I[c]	E02642_L <==> C02642_I	ND	Transport	0.0
TCE5358_I	t	TCE5358_I	TCE5358	NA	3mop_E[e] <==> 3mop_I[c]	E00671_E <==> C00671_I	ND	Transport	0.0
TCE5358_L	t	TCE5358_L	TCE5358	NA	3mop_L[e] <==> 3mop_I[c]	E00671_L <==> C00671_I	ND	Transport	0.0
TCE5359_I	t	TCE5359_I	TCE5359	NA	4mop_E[e] <==> 4mop_I[c]	E00233_E <==> C00233_I	ND	Transport	0.0
TCE5359_L	t	TCE5359_L	TCE5359	NA	4mop_L[e] <==> 4mop_I[c]	E00233_L <==> C00233_I	ND	Transport	0.0
TCE5360_I	t	TCE5360_I	TCE5360	NA	56dthm_I[c] <==> 56dthm_E[e]	C00906_I <==> E00906_E	ND	Transport	0.0
TCE5360_L	t	TCE5360_L	TCE5360	NA	56dthm_I[c] <==> 56dthm_L[e]	C00906_I <==> E00906_L	ND	Transport	0.0
TCE5361_I	t	TCE5361_I	TCE5361	NA	5oxpro_E[e] + 2.0 na1_E[e] <==> 5oxpro_I[c] + 2.0 na1_I[c]	E01879_E + (2.0) E01330_E <==> C01879_I + (2.0) C01330_I	ND	Transport	0.0
TCE5361_L	t	TCE5361_L	TCE5361	NA	5oxpro_L[e] + 2.0 na1_L[e] <==> 5oxpro_I[c] + 2.0 na1_I[c]	E01879_L + (2.0) E01330_L <==> C01879_I + (2.0) C01330_I	ND	Transport	0.0
TCE5362_I	t	TCE5362_I	TCE5362	NA	3mob_E[e] <==> 3mob_I[c]	E00141_E <==> C00141_I	ND	Transport	0.0
TCE5362_L	t	TCE5362_L	TCE5362	NA	3mob_L[e] <==> 3mob_I[c]	E00141_L <==> C00141_I	ND	Transport	0.0
TCE5363_I	t	TCE5363_I	TCE5363	NA	56dura_I[c] <==> 56dura_E[e]	C00429_I <==> E00429_E	ND	Transport	0.0
TCE5363_L	t	TCE5363_L	TCE5363	NA	56dura_I[c] <==> 56dura_L[e]	C00429_I <==> E00429_L	ND	Transport	0.0
TCE5365_I	t	TCE5365_I	TCE5365	NA	2obut_E[e] <==> 2obut_I[c]	E00109_E <==> C00109_I	ND	Transport	0.0
TCE5365_L	t	TCE5365_L	TCE5365	NA	2obut_L[e] <==> 2obut_I[c]	E00109_L <==> C00109_I	ND	Transport	0.0
TCE5367_I	t	TCE5367_I	TCE5367	NA	glyald_E[e] + na1_E[e] <==> glyald_I[c] + na1_I[c]	E00577_E + E01330_E <==> C00577_I + C01330_I	ND	Transport	0.0
TCE5367_L	t	TCE5367_L	TCE5367	NA	glyald_L[e] + na1_L[e] <==> glyald_I[c] + na1_I[c]	E00577_L + E01330_L <==> C00577_I + C01330_I	ND	Transport	0.0
TCE5369_I	t	TCE5369_I	TCE5369	NA	na1_I[c] + so3_I[c] <==> na1_E[e] + so3_E[e]	C01330_I + C00094_I <==> E01330_E + E00094_E	ND	Transport	0.0
TCE5369_L	t	TCE5369_L	TCE5369	NA	na1_I[c] + so3_I[c] <==> na1_L[e] + so3_L[e]	C01330_I + C00094_I <==> E01330_L + E00094_L	ND	Transport	0.0
TCE5370_I	t	TCE5370_I	TCE5370	NA	aact_E[e] <==> aact_I[c]	E01888_E <==> C01888_I	ND	Transport	0.0
TCE5370_L	t	TCE5370_L	TCE5370	NA	aact_L[e] <==> aact_I[c]	E01888_L <==> C01888_I	ND	Transport	0.0
TCE5371_I	t	TCE5371_I	TCE5371	NA	glx_I[c] --> glx_E[e]	C00048_I --> E00048_E	ND	Transport	-0.0
TCE5372_I	t	TCE5372_I	TCE5372	NA	etha_E[e] <==> etha_I[c]	E00189_E <==> C00189_I	ND	Transport	-0.019846222827
TCE5372_L	t	TCE5372_L	TCE5372	NA	etha_L[e] <==> etha_I[c]	E00189_L <==> C00189_I	ND	Transport	0.0
TCE5373_I	t	TCE5373_I	TCE5373	NA	fe3_I[c] --> fe3_E[e]	C14819_I --> E14819_E	ND	Transport	-0.0
TCE5374_I	t	TCE5374_I	TCE5374	NA	fald_E[e] <==> fald_I[c]	E00067_E <==> C00067_I	ND	Transport	0.0
TCE5374_L	t	TCE5374_L	TCE5374	NA	fald_L[e] <==> fald_I[c]	E00067_L <==> C00067_I	ND	Transport	0.0
TCE5375_I	t	TCE5375_I	TCE5375	NA	atp_I[c] <==> atp_E[e]	C00002_I <==> E00002_E	ND	Transport	0.0769900584883
TCE5375_L	t	TCE5375_L	TCE5375	NA	atp_I[c] <==> atp_L[e]	C00002_I <==> E00002_L	ND	Transport	0.0
TCE5376_I	t	TCE5376_I	TCE5376	NA	gthrd_I[c] --> gthrd_E[e]	C00051_I --> E00051_E	ND	Transport	-0.0
TCE5377_I	t	TCE5377_I	TCE5377	NA	pcollg5hlys_I[c] <==> pcollg5hlys_E[e]	C01211_I <==> E01211_E	ND	Transport	0.0
TCE5378_I	t	TCE5378_I	TCE5378	NA	galgluside_ce_I[c] <==> galgluside_ce_E[e]	CC0214_I <==> EC0214_E	ND	Transport	-0.00999999999999
TCE5379_I	t	TCE5379_I	TCE5379	NA	pail_I[c] --> pail_E[e]	C01194_I --> E01194_E	ND	Transport	-0.0
TCE5381_I	t	TCE5381_I	TCE5381	NA	tag_E[e] <==> tag_I[c]	E00422_E <==> C00422_I	ND	Transport	-0.153742315906
TCE5382_I	t	TCE5382_I	TCE5382	NA	pglyc_E[e] <==> pglyc_I[c]	E00344_E <==> C00344_I	ND	Transport	0.00999999999999
TCE5383_I	t	TCE5383_I	TCE5383	NA	gluside_ce_I[c] <==> gluside_ce_E[e]	CC0213_I <==> EC0213_E	ND	Transport	0.0
TCE5384_I	t	TCE5384_I	TCE5384	NA	atp_I[c] + h2o_I[c] + paf_I[c] --> adp_I[c] + h_I[c] + paf_E[e] + pi_I[c]	C00002_I + C00001_I + C04598_I --> C00008_I + C00080_I + E04598_E + C00009_I	ND	Transport	-0.0
TCE5385_I	t	TCE5385_I	TCE5385	NA	paf_E[e] <==> paf_I[c]	E04598_E <==> C04598_I	ND	Transport	-0.00999999999999
