	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	FLUX
UP00027_L	u	UP00027_L	NA	NA	(0.340138) sideMet[e] + h2o2_L[e] <-- 	(0.340138) EC9998 + E00027_L <--	NA	NA	0.0
UP00031_L	u	UP00031_L	NA	NA	(1.801548) sideMet[e] + glc-D_L[e] <-- 	(1.801548) EC9998 + E00031_L <--	NA	NA	0.0
UP00032_L	u	UP00032_L	NA	NA	(6.1448) sideMet[e] + pheme_L[e] <-- 	(6.1448) EC9998 + E00032_L <--	NA	NA	-0.000805990897343
UP00033_L	u	UP00033_L	NA	NA	(0.590437) sideMet[e] + ac_L[e] <-- 	(0.590437) EC9998 + E00033_L <--	NA	NA	0.0
UP00037_L	u	UP00037_L	NA	NA	(0.750665) sideMet[e] + gly_L[e] <-- 	(0.750665) EC9998 + E00037_L <--	NA	NA	0.0
UP00041_L	u	UP00041_L	NA	NA	(0.890933) sideMet[e] + ala-L_L[e] <-- 	(0.890933) EC9998 + E00041_L <--	NA	NA	0.0
UP00042_L	u	UP00042_L	NA	NA	(1.160716) sideMet[e] + succ_L[e] <-- 	(1.160716) EC9998 + E00042_L <--	NA	NA	0.0
UP00047_L	u	UP00047_L	NA	NA	(1.471965) sideMet[e] + lys-L_L[e] <-- 	(1.471965) EC9998 + E00047_L <--	NA	NA	0.0
UP00049_L	u	UP00049_L	NA	NA	(1.320944) sideMet[e] + asp-L_L[e] <-- 	(1.320944) EC9998 + E00049_L <--	NA	NA	0.0
UP00054_L	u	UP00054_L	NA	NA	(4.231699) sideMet[e] + pap_L[e] <-- 	(4.231699) EC9998 + E00054_L <--	NA	NA	0.0
UP00058_L	u	UP00058_L	NA	NA	(0.450169) sideMet[e] + for_L[e] <-- 	(0.450169) EC9998 + E00058_L <--	NA	NA	0.0
UP00059_L	u	UP00059_L	NA	NA	(0.96061) sideMet[e] + so4_L[e] <-- 	(0.96061) EC9998 + E00059_L <--	NA	NA	0.0
UP00061_L	u	UP00061_L	NA	NA	(4.543301) sideMet[e] + fmn_L[e] <-- 	(4.543301) EC9998 + E00061_L <--	NA	NA	0.0
UP00062_L	u	UP00062_L	NA	NA	(1.752105) sideMet[e] + arg-L_L[e] <-- 	(1.752105) EC9998 + E00062_L <--	NA	NA	0.0
UP00064_L	u	UP00064_L	NA	NA	(1.46145) sideMet[e] + gln-L_L[e] <-- 	(1.46145) EC9998 + E00064_L <--	NA	NA	0.0
UP00065_L	u	UP00065_L	NA	NA	(1.050923) sideMet[e] + ser-L_L[e] <-- 	(1.050923) EC9998 + E00065_L <--	NA	NA	0.0
UP00067_L	u	UP00067_L	NA	NA	(0.300258) sideMet[e] + fald_L[e] <-- 	(0.300258) EC9998 + E00067_L <--	NA	NA	0.0
UP00068_L	u	UP00068_L	NA	NA	(4.222924) sideMet[e] + thmpp_L[e] <-- 	(4.222924) EC9998 + E00068_L <--	NA	NA	0.0
UP00072_L	u	UP00072_L	NA	NA	(1.761232) sideMet[e] + ascb-L_L[e] <-- 	(1.761232) EC9998 + E00072_L <--	NA	NA	0.0
UP00073_L	u	UP00073_L	NA	NA	(1.492119) sideMet[e] + met-L_L[e] <-- 	(1.492119) EC9998 + E00073_L <--	NA	NA	0.0
UP00074_L	u	UP00074_L	NA	NA	(1.650168) sideMet[e] + pep_L[e] <-- 	(1.650168) EC9998 + E00074_L <--	NA	NA	0.0
UP00075_L	u	UP00075_L	NA	NA	(4.801069) sideMet[e] + utp_L[e] <-- 	(4.801069) EC9998 + E00075_L <--	NA	NA	0.0
UP00077_L	u	UP00077_L	NA	NA	(1.331697) sideMet[e] + orn_L[e] <-- 	(1.331697) EC9998 + E00077_L <--	NA	NA	0.0
UP00078_L	u	UP00078_L	NA	NA	(2.042278) sideMet[e] + trp-L_L[e] <-- 	(2.042278) EC9998 + E00078_L <--	NA	NA	0.0
UP00079_L	u	UP00079_L	NA	NA	(1.651909) sideMet[e] + phe-L_L[e] <-- 	(1.651909) EC9998 + E00079_L <--	NA	NA	0.0
UP00082_L	u	UP00082_L	NA	NA	(1.811899) sideMet[e] + tyr-L_L[e] <-- 	(1.811899) EC9998 + E00082_L <--	NA	NA	0.0
UP00084_L	u	UP00084_L	NA	NA	(0.440526) sideMet[e] + acald_L[e] <-- 	(0.440526) EC9998 + E00084_L <--	NA	NA	0.0
UP00086_L	u	UP00086_L	NA	NA	(0.600556) sideMet[e] + urea_L[e] <-- 	(0.600556) EC9998 + E00086_L <--	NA	NA	0.0
UP00089_L	u	UP00089_L	NA	NA	(3.422948) sideMet[e] + sucr_L[e] <-- 	(3.422948) EC9998 + E00089_L <--	NA	NA	0.0
UP00093_L	u	UP00093_L	NA	NA	(1.700563) sideMet[e] + glyc3p_L[e] <-- 	(1.700563) EC9998 + E00093_L <--	NA	NA	0.0
UP00094_L	u	UP00094_L	NA	NA	(0.80062) sideMet[e] + so3_L[e] <-- 	(0.80062) EC9998 + E00094_L <--	NA	NA	0.0
UP00095_L	u	UP00095_L	NA	NA	(1.801548) sideMet[e] + fru_L[e] <-- 	(1.801548) EC9998 + E00095_L <--	NA	NA	0.0
UP00097_L	u	UP00097_L	NA	NA	(1.211583) sideMet[e] + cys-L_L[e] <-- 	(1.211583) EC9998 + E00097_L <--	NA	NA	0.0
UP00101_L	u	UP00101_L	NA	NA	(4.434179) sideMet[e] + thf_L[e] <-- 	(4.434179) EC9998 + E00101_L <--	NA	NA	0.0
UP00106_L	u	UP00106_L	NA	NA	(1.120876) sideMet[e] + ura_L[e] <-- 	(1.120876) EC9998 + E00106_L <--	NA	NA	0.0
UP00108_L	u	UP00108_L	NA	NA	(1.361294) sideMet[e] + anth_L[e] <-- 	(1.361294) EC9998 + E00108_L <--	NA	NA	0.0
UP00109_L	u	UP00109_L	NA	NA	(1.010805) sideMet[e] + 2obut_L[e] <-- 	(1.010805) EC9998 + E00109_L <--	NA	NA	0.0
UP00111_L	u	UP00111_L	NA	NA	(1.680405) sideMet[e] + dhap_L[e] <-- 	(1.680405) EC9998 + E00111_L <--	NA	NA	0.0
UP00114_L	u	UP00114_L	NA	NA	(1.041716) sideMet[e] + chol_L[e] <-- 	(1.041716) EC9998 + E00114_L <--	NA	NA	-0.0129415685809
UP00116_L	u	UP00116_L	NA	NA	(0.920932) sideMet[e] + glyc_L[e] <-- 	(0.920932) EC9998 + E00116_L <--	NA	NA	0.0
UP00121_L	u	UP00121_L	NA	NA	(1.50129) sideMet[e] + rib-D_L[e] <-- 	(1.50129) EC9998 + E00121_L <--	NA	NA	0.0
UP00122_L	u	UP00122_L	NA	NA	(1.140558) sideMet[e] + fum_L[e] <-- 	(1.140558) EC9998 + E00122_L <--	NA	NA	0.0
UP00123_L	u	UP00123_L	NA	NA	(1.311737) sideMet[e] + leu-L_L[e] <-- 	(1.311737) EC9998 + E00123_L <--	NA	NA	0.0
UP00124_L	u	UP00124_L	NA	NA	(1.801548) sideMet[e] + gal_L[e] <-- 	(1.801548) EC9998 + E00124_L <--	NA	NA	0.0
UP00127_L	u	UP00127_L	NA	NA	(6.10617) sideMet[e] + gthox_L[e] <-- 	(6.10617) EC9998 + E00127_L <--	NA	NA	0.0
UP00130_L	u	UP00130_L	NA	NA	(3.461909) sideMet[e] + imp_L[e] <-- 	(3.461909) EC9998 + E00130_L <--	NA	NA	0.0
UP00132_L	u	UP00132_L	NA	NA	(0.320416) sideMet[e] + meoh_L[e] <-- 	(0.320416) EC9998 + E00132_L <--	NA	NA	0.0
UP00133_L	u	UP00133_L	NA	NA	(0.890933) sideMet[e] + ala-D_L[e] <-- 	(0.890933) EC9998 + E00133_L <--	NA	NA	0.0
UP00134_L	u	UP00134_L	NA	NA	(0.901686) sideMet[e] + ptrc_L[e] <-- 	(0.901686) EC9998 + E00134_L <--	NA	NA	0.0
UP00135_L	u	UP00135_L	NA	NA	(1.551561) sideMet[e] + his-L_L[e] <-- 	(1.551561) EC9998 + E00135_L <--	NA	NA	0.0
UP00137_L	u	UP00137_L	NA	NA	(1.801548) sideMet[e] + inost_L[e] <-- 	(1.801548) EC9998 + E00137_L <--	NA	NA	0.0
UP00140_L	u	UP00140_L	NA	NA	(2.212075) sideMet[e] + acgam_L[e] <-- 	(2.212075) EC9998 + E00140_L <--	NA	NA	0.0
UP00141_L	u	UP00141_L	NA	NA	(1.151073) sideMet[e] + 3mob_L[e] <-- 	(1.151073) EC9998 + E00141_L <--	NA	NA	0.0
UP00143_L	u	UP00143_L	NA	NA	(4.554289) sideMet[e] + mlthf_L[e] <-- 	(4.554289) EC9998 + E00143_L <--	NA	NA	0.0
UP00147_L	u	UP00147_L	NA	NA	(1.351295) sideMet[e] + ade_L[e] <-- 	(1.351295) EC9998 + E00147_L <--	NA	NA	0.0
UP00148_L	u	UP00148_L	NA	NA	(1.151311) sideMet[e] + pro-L_L[e] <-- 	(1.151311) EC9998 + E00148_L <--	NA	NA	0.0
UP00149_L	u	UP00149_L	NA	NA	(1.320706) sideMet[e] + mal-L_L[e] <-- 	(1.320706) EC9998 + E00149_L <--	NA	NA	0.0
UP00152_L	u	UP00152_L	NA	NA	(1.321182) sideMet[e] + asn-L_L[e] <-- 	(1.321182) EC9998 + E00152_L <--	NA	NA	0.0
UP00153_L	u	UP00153_L	NA	NA	(1.221264) sideMet[e] + ncam_L[e] <-- 	(1.221264) EC9998 + E00153_L <--	NA	NA	0.0
UP00158_L	u	UP00158_L	NA	NA	(1.890985) sideMet[e] + cit_L[e] <-- 	(1.890985) EC9998 + E00158_L <--	NA	NA	0.0
UP00159_L	u	UP00159_L	NA	NA	(1.801548) sideMet[e] + man_L[e] <-- 	(1.801548) EC9998 + E00159_L <--	NA	NA	0.0
UP00160_L	u	UP00160_L	NA	NA	(0.750427) sideMet[e] + glyclt_L[e] <-- 	(0.750427) EC9998 + E00160_L <--	NA	NA	0.0
UP00163_L	u	UP00163_L	NA	NA	(0.730705) sideMet[e] + ppa_L[e] <-- 	(0.730705) EC9998 + E00163_L <--	NA	NA	0.0
UP00164_L	u	UP00164_L	NA	NA	(1.010805) sideMet[e] + acac_L[e] <-- 	(1.010805) EC9998 + E00164_L <--	NA	NA	0.0
UP00166_L	u	UP00166_L	NA	NA	(1.631513) sideMet[e] + phpyr_L[e] <-- 	(1.631513) EC9998 + E00166_L <--	NA	NA	0.0
UP00167_L	u	UP00167_L	NA	NA	(5.772591) sideMet[e] + udpglcur_L[e] <-- 	(5.772591) EC9998 + E00167_L <--	NA	NA	0.0
UP00170_L	u	UP00170_L	NA	NA	(2.973365) sideMet[e] + 5mta_L[e] <-- 	(2.973365) EC9998 + E00170_L <--	NA	NA	0.0
UP00178_L	u	UP00178_L	NA	NA	(1.261144) sideMet[e] + thym_L[e] <-- 	(1.261144) EC9998 + E00178_L <--	NA	NA	0.0
UP00181_L	u	UP00181_L	NA	NA	(1.50129) sideMet[e] + xyl-D_L[e] <-- 	(1.50129) EC9998 + E00181_L <--	NA	NA	0.0
UP00183_L	u	UP00183_L	NA	NA	(1.171469) sideMet[e] + val-L_L[e] <-- 	(1.171469) EC9998 + E00183_L <--	NA	NA	0.0
UP00185_L	u	UP00185_L	NA	NA	(3.422948) sideMet[e] + clb_L[e] <-- 	(3.422948) EC9998 + E00185_L <--	NA	NA	0.0
UP00186_L	u	UP00186_L	NA	NA	(0.890695) sideMet[e] + lac-L_L[e] <-- 	(0.890695) EC9998 + E00186_L <--	NA	NA	0.0
UP00187_L	u	UP00187_L	NA	NA	(3.866594) sideMet[e] + chsterol_L[e] <-- 	(3.866594) EC9998 + E00187_L <--	NA	NA	-0.00124953103114
UP00188_L	u	UP00188_L	NA	NA	(1.191191) sideMet[e] + thr-L_L[e] <-- 	(1.191191) EC9998 + E00188_L <--	NA	NA	0.0
UP00189_L	u	UP00189_L	NA	NA	(0.620912) sideMet[e] + etha_L[e] <-- 	(0.620912) EC9998 + E00189_L <--	NA	NA	0.0
UP00191_L	u	UP00191_L	NA	NA	(1.931301) sideMet[e] + glcur_L[e] <-- 	(1.931301) EC9998 + E00191_L <--	NA	NA	0.0
UP00194_L	u	UP00194_L	NA	NA	(15.79598) sideMet[e] + adocbl_L[e] <-- 	(15.79598) EC9998 + E00194_L <--	NA	NA	0.0
UP00197_L	u	UP00197_L	NA	NA	(1.830316) sideMet[e] + 3pg_L[e] <-- 	(1.830316) EC9998 + E00197_L <--	NA	NA	0.0
UP00208_L	u	UP00208_L	NA	NA	(3.422948) sideMet[e] + malt_L[e] <-- 	(3.422948) EC9998 + E00208_L <--	NA	NA	0.0
UP00212_L	u	UP00212_L	NA	NA	(2.672437) sideMet[e] + adn_L[e] <-- 	(2.672437) EC9998 + E00212_L <--	NA	NA	0.0
UP00214_L	u	UP00214_L	NA	NA	(2.422296) sideMet[e] + thymd_L[e] <-- 	(2.422296) EC9998 + E00214_L <--	NA	NA	0.0
UP00233_L	u	UP00233_L	NA	NA	(1.291341) sideMet[e] + 4mop_L[e] <-- 	(1.291341) EC9998 + E00233_L <--	NA	NA	0.0
UP00239_L	u	UP00239_L	NA	NA	(3.051818) sideMet[e] + dcmp_L[e] <-- 	(3.051818) EC9998 + E00239_L <--	NA	NA	0.0
UP00242_L	u	UP00242_L	NA	NA	(1.511285) sideMet[e] + gua_L[e] <-- 	(1.511285) EC9998 + E00242_L <--	NA	NA	0.0
UP00243_L	u	UP00243_L	NA	NA	(3.422948) sideMet[e] + lcts_L[e] <-- 	(3.422948) EC9998 + E00243_L <--	NA	NA	0.0
UP00245_L	u	UP00245_L	NA	NA	(1.251463) sideMet[e] + taur_L[e] <-- 	(1.251463) EC9998 + E00245_L <--	NA	NA	0.0
UP00249_L	u	UP00249_L	NA	NA	(2.554189) sideMet[e] + hdca_L[e] <-- 	(2.554189) EC9998 + E00249_L <--	NA	NA	-0.00595750026299
UP00250_L	u	UP00250_L	NA	NA	(1.671631) sideMet[e] + pydx_L[e] <-- 	(1.671631) EC9998 + E00250_L <--	NA	NA	0.0
UP00253_L	u	UP00253_L	NA	NA	(1.221026) sideMet[e] + nac_L[e] <-- 	(1.221026) EC9998 + E00253_L <--	NA	NA	0.0
UP00255_L	u	UP00255_L	NA	NA	(3.76367) sideMet[e] + ribflv_L[e] <-- 	(3.76367) EC9998 + E00255_L <--	NA	NA	0.0
UP00256_L	u	UP00256_L	NA	NA	(0.890695) sideMet[e] + lac-D_L[e] <-- 	(0.890695) EC9998 + E00256_L <--	NA	NA	0.0
UP00257_L	u	UP00257_L	NA	NA	(1.951459) sideMet[e] + glcn_L[e] <-- 	(1.951459) EC9998 + E00257_L <--	NA	NA	0.0
UP00259_L	u	UP00259_L	NA	NA	(1.50129) sideMet[e] + arab-L_L[e] <-- 	(1.50129) EC9998 + E00259_L <--	NA	NA	0.0
UP00262_L	u	UP00262_L	NA	NA	(1.361136) sideMet[e] + hxan_L[e] <-- 	(1.361136) EC9998 + E00262_L <--	NA	NA	0.0
UP00266_L	u	UP00266_L	NA	NA	(0.600516) sideMet[e] + gcald_L[e] <-- 	(0.600516) EC9998 + E00266_L <--	NA	NA	0.0
UP00268_L	u	UP00268_L	NA	NA	(2.392337) sideMet[e] + dhbpt_L[e] <-- 	(2.392337) EC9998 + E00268_L <--	NA	NA	0.0
UP00272_L	u	UP00272_L	NA	NA	(2.412495) sideMet[e] + thbpt_L[e] <-- 	(2.412495) EC9998 + E00272_L <--	NA	NA	0.0
UP00288_L	u	UP00288_L	NA	NA	(0.610159) sideMet[e] + hco3_L[e] <-- 	(0.610159) EC9998 + E00288_L <--	NA	NA	0.0
UP00294_L	u	UP00294_L	NA	NA	(2.682278) sideMet[e] + ins_L[e] <-- 	(2.682278) EC9998 + E00294_L <--	NA	NA	0.0
UP00295_L	u	UP00295_L	NA	NA	(1.550887) sideMet[e] + orot_L[e] <-- 	(1.550887) EC9998 + E00295_L <--	NA	NA	0.0
UP00299_L	u	UP00299_L	NA	NA	(2.442018) sideMet[e] + uri_L[e] <-- 	(2.442018) EC9998 + E00299_L <--	NA	NA	0.0
UP00301_L	u	UP00301_L	NA	NA	(5.572999) sideMet[e] + adprib_L[e] <-- 	(5.572999) EC9998 + E00301_L <--	NA	NA	0.0
UP00311_L	u	UP00311_L	NA	NA	(1.890985) sideMet[e] + icit_L[e] <-- 	(1.890985) EC9998 + E00311_L <--	NA	NA	0.0
UP00314_L	u	UP00314_L	NA	NA	(1.691789) sideMet[e] + pydxn_L[e] <-- 	(1.691789) EC9998 + E00314_L <--	NA	NA	0.0
UP00315_L	u	UP00315_L	NA	NA	(1.482718) sideMet[e] + spmd_L[e] <-- 	(1.482718) EC9998 + E00315_L <--	NA	NA	0.0
UP00318_L	u	UP00318_L	NA	NA	(1.611995) sideMet[e] + crn_L[e] <-- 	(1.611995) EC9998 + E00318_L <--	NA	NA	0.0
UP00320_L	u	UP00320_L	NA	NA	(1.12127) sideMet[e] + tsul_L[e] <-- 	(1.12127) EC9998 + E00320_L <--	NA	NA	0.0
UP00322_L	u	UP00322_L	NA	NA	(1.581084) sideMet[e] + 2oxoadp_L[e] <-- 	(1.581084) EC9998 + E00322_L <--	NA	NA	0.0
UP00328_L	u	UP00328_L	NA	NA	(2.082158) sideMet[e] + Lkynr_L[e] <-- 	(2.082158) EC9998 + E00328_L <--	NA	NA	-0.0117155070008
UP00329_L	u	UP00329_L	NA	NA	(1.801786) sideMet[e] + gam_L[e] <-- 	(1.801786) EC9998 + E00329_L <--	NA	NA	0.0
UP00330_L	u	UP00330_L	NA	NA	(2.672437) sideMet[e] + dgsn_L[e] <-- 	(2.672437) EC9998 + E00330_L <--	NA	NA	0.0
UP00334_L	u	UP00334_L	NA	NA	(1.031201) sideMet[e] + 4abut_L[e] <-- 	(1.031201) EC9998 + E00334_L <--	NA	NA	0.0
UP00346_L	u	UP00346_L	NA	NA	(1.400543) sideMet[e] + ethamp_L[e] <-- 	(1.400543) EC9998 + E00346_L <--	NA	NA	0.0
UP00352_L	u	UP00352_L	NA	NA	(2.581417) sideMet[e] + gam6p_L[e] <-- 	(2.581417) EC9998 + E00352_L <--	NA	NA	0.0
UP00354_L	u	UP00354_L	NA	NA	(3.36081) sideMet[e] + fdp_L[e] <-- 	(3.36081) EC9998 + E00354_L <--	NA	NA	0.0
UP00366_L	u	UP00366_L	NA	NA	(1.681116) sideMet[e] + urate_L[e] <-- 	(1.681116) EC9998 + E00366_L <--	NA	NA	0.0
UP00376_L	u	UP00376_L	NA	NA	(2.844402) sideMet[e] + retinal_L[e] <-- 	(2.844402) EC9998 + E00376_L <--	NA	NA	0.0
UP00378_L	u	UP00378_L	NA	NA	(2.653583) sideMet[e] + thm_L[e] <-- 	(2.653583) EC9998 + E00378_L <--	NA	NA	0.0
UP00379_L	u	UP00379_L	NA	NA	(1.521448) sideMet[e] + xylt_L[e] <-- 	(1.521448) EC9998 + E00379_L <--	NA	NA	0.0
UP00385_L	u	UP00385_L	NA	NA	(1.521126) sideMet[e] + xan_L[e] <-- 	(1.521126) EC9998 + E00385_L <--	NA	NA	0.0
UP00387_L	u	UP00387_L	NA	NA	(2.832427) sideMet[e] + gsn_L[e] <-- 	(2.832427) EC9998 + E00387_L <--	NA	NA	0.0
UP00388_L	u	UP00388_L	NA	NA	(1.12155) sideMet[e] + hista_L[e] <-- 	(1.12155) EC9998 + E00388_L <--	NA	NA	0.0
UP00398_L	u	UP00398_L	NA	NA	(1.612267) sideMet[e] + trypta_L[e] <-- 	(1.612267) EC9998 + E00398_L <--	NA	NA	0.0
UP00402_L	u	UP00402_L	NA	NA	(1.320944) sideMet[e] + asp-D_L[e] <-- 	(1.320944) EC9998 + E00402_L <--	NA	NA	-0.00365755791884
UP00407_L	u	UP00407_L	NA	NA	(1.311737) sideMet[e] + ile-L_L[e] <-- 	(1.311737) EC9998 + E00407_L <--	NA	NA	0.0
UP00429_L	u	UP00429_L	NA	NA	(1.141034) sideMet[e] + 56dura_L[e] <-- 	(1.141034) EC9998 + E00429_L <--	NA	NA	0.0
UP00437_L	u	UP00437_L	NA	NA	(1.741986) sideMet[e] + acorn_L[e] <-- 	(1.741986) EC9998 + E00437_L <--	NA	NA	0.0
UP00438_L	u	UP00438_L	NA	NA	(1.741114) sideMet[e] + cbasp_L[e] <-- 	(1.741114) EC9998 + E00438_L <--	NA	NA	0.0
UP00439_L	u	UP00439_L	NA	NA	(1.721392) sideMet[e] + forglu_L[e] <-- 	(1.721392) EC9998 + E00439_L <--	NA	NA	0.0
UP00440_L	u	UP00440_L	NA	NA	(4.584526) sideMet[e] + 5mthf_L[e] <-- 	(4.584526) EC9998 + E00440_L <--	NA	NA	-0.00424926814406
UP00455_L	u	UP00455_L	NA	NA	(3.332116) sideMet[e] + nmn_L[e] <-- 	(3.332116) EC9998 + E00455_L <--	NA	NA	0.0
UP00459_L	u	UP00459_L	NA	NA	(4.781347) sideMet[e] + dttp_L[e] <-- 	(4.781347) EC9998 + E00459_L <--	NA	NA	0.0
UP00469_L	u	UP00469_L	NA	NA	(0.460684) sideMet[e] + etoh_L[e] <-- 	(0.460684) EC9998 + E00469_L <--	NA	NA	0.0
UP00473_L	u	UP00473_L	NA	NA	(2.86456) sideMet[e] + retinol_L[e] <-- 	(2.86456) EC9998 + E00473_L <--	NA	NA	0.0
UP00475_L	u	UP00475_L	NA	NA	(2.432177) sideMet[e] + cytd_L[e] <-- 	(2.432177) EC9998 + E00475_L <--	NA	NA	0.0
UP00483_L	u	UP00483_L	NA	NA	(1.381888) sideMet[e] + tym_L[e] <-- 	(1.381888) EC9998 + E00483_L <--	NA	NA	0.0
UP00486_L	u	UP00486_L	NA	NA	(5.826536) sideMet[e] + bilirub_L[e] <-- 	(5.826536) EC9998 + E00486_L <--	NA	NA	-0.00082921124791
UP00504_L	u	UP00504_L	NA	NA	(4.403942) sideMet[e] + fol_L[e] <-- 	(4.403942) EC9998 + E00504_L <--	NA	NA	0.0
UP00506_L	u	UP00506_L	NA	NA	(1.681474) sideMet[e] + Lcyst_L[e] <-- 	(1.681474) EC9998 + E00506_L <--	NA	NA	0.0
UP00526_L	u	UP00526_L	NA	NA	(2.282028) sideMet[e] + duri_L[e] <-- 	(2.282028) EC9998 + E00526_L <--	NA	NA	0.0
UP00532_L	u	UP00532_L	NA	NA	(1.521448) sideMet[e] + abt_L[e] <-- 	(1.521448) EC9998 + E00532_L <--	NA	NA	0.0
UP00534_L	u	UP00534_L	NA	NA	(1.692027) sideMet[e] + pydam_L[e] <-- 	(1.692027) EC9998 + E00534_L <--	NA	NA	0.0
UP00544_L	u	UP00544_L	NA	NA	(1.671393) sideMet[e] + hgentis_L[e] <-- 	(1.671393) EC9998 + E00544_L <--	NA	NA	0.0
UP00559_L	u	UP00559_L	NA	NA	(2.512447) sideMet[e] + dad-2_L[e] <-- 	(2.512447) EC9998 + E00559_L <--	NA	NA	0.0
UP00565_L	u	UP00565_L	NA	NA	(0.60119) sideMet[e] + tma_L[e] <-- 	(0.60119) EC9998 + E00565_L <--	NA	NA	-0.0079843454062
UP00577_L	u	UP00577_L	NA	NA	(0.900774) sideMet[e] + glyald_L[e] <-- 	(0.900774) EC9998 + E00577_L <--	NA	NA	0.0
UP00583_L	u	UP00583_L	NA	NA	(0.760942) sideMet[e] + 12ppd-R_L[e] <-- 	(0.760942) EC9998 + E00583_L <--	NA	NA	0.0
UP00588_L	u	UP00588_L	NA	NA	(1.821347) sideMet[e] + cholp_L[e] <-- 	(1.821347) EC9998 + E00588_L <--	NA	NA	0.0
UP00631_L	u	UP00631_L	NA	NA	(1.830316) sideMet[e] + 2pg_L[e] <-- 	(1.830316) EC9998 + E00631_L <--	NA	NA	0.0
UP00632_L	u	UP00632_L	NA	NA	(1.531363) sideMet[e] + 3hanthrn_L[e] <-- 	(1.531363) EC9998 + E00632_L <--	NA	NA	0.0
UP00642_L	u	UP00642_L	NA	NA	(1.511403) sideMet[e] + 4hphac_L[e] <-- 	(1.511403) EC9998 + E00642_L <--	NA	NA	0.0
UP00655_L	u	UP00655_L	NA	NA	(3.621899) sideMet[e] + xmp_L[e] <-- 	(3.621899) EC9998 + E00655_L <--	NA	NA	0.0
UP00670_L	u	UP00670_L	NA	NA	(2.57221) sideMet[e] + g3pc_L[e] <-- 	(2.57221) EC9998 + E00670_L <--	NA	NA	0.0
UP00671_L	u	UP00671_L	NA	NA	(1.291341) sideMet[e] + 3mop_L[e] <-- 	(1.291341) EC9998 + E00671_L <--	NA	NA	0.0
UP00704_L	u	UP00704_L	NA	NA	(0.31998) sideMet[e] + o2s_L[e] <-- 	(0.31998) EC9998 + E00704_L <--	NA	NA	0.0
UP00708_L	u	UP00708_L	NA	NA	(1.269) sideMet[e] + i_L[e] <-- 	(1.269) EC9998 + E00708_L <--	NA	NA	0.0
UP00719_L	u	UP00719_L	NA	NA	(1.171469) sideMet[e] + glyb_L[e] <-- 	(1.171469) EC9998 + E00719_L <--	NA	NA	0.0
UP00750_L	u	UP00750_L	NA	NA	(2.06375) sideMet[e] + sprm_L[e] <-- 	(2.06375) EC9998 + E00750_L <--	NA	NA	0.0
UP00777_L	u	UP00777_L	NA	NA	(2.994313) sideMet[e] + retn_L[e] <-- 	(2.994313) EC9998 + E00777_L <--	NA	NA	0.0
UP00785_L	u	UP00785_L	NA	NA	(1.371175) sideMet[e] + urcan_L[e] <-- 	(1.371175) EC9998 + E00785_L <--	NA	NA	0.0
UP00794_L	u	UP00794_L	NA	NA	(1.821706) sideMet[e] + sbt-D_L[e] <-- 	(1.821706) EC9998 + E00794_L <--	NA	NA	0.0
UP00811_L	u	UP00811_L	NA	NA	(1.631513) sideMet[e] + T4hcinnm_L[e] <-- 	(1.631513) EC9998 + E00811_L <--	NA	NA	0.0
UP00818_L	u	UP00818_L	NA	NA	(2.081212) sideMet[e] + glcr_L[e] <-- 	(2.081212) EC9998 + E00818_L <--	NA	NA	0.0
UP00853_L	u	UP00853_L	NA	NA	(13.293612) sideMet[e] + cbl1_L[e] <-- 	(13.293612) EC9998 + E00853_L <--	NA	NA	-0.000311342285206
UP00864_L	u	UP00864_L	NA	NA	(2.182274) sideMet[e] + pnto-R_L[e] <-- 	(2.182274) EC9998 + E00864_L <--	NA	NA	-0.00216184488712
UP00881_L	u	UP00881_L	NA	NA	(2.272187) sideMet[e] + dcyt_L[e] <-- 	(2.272187) EC9998 + E00881_L <--	NA	NA	0.0
UP00906_L	u	UP00906_L	NA	NA	(1.281302) sideMet[e] + 56dthm_L[e] <-- 	(1.281302) EC9998 + E00906_L <--	NA	NA	0.0
UP00954_L	u	UP00954_L	NA	NA	(1.741782) sideMet[e] + ind3ac_L[e] <-- 	(1.741782) EC9998 + E00954_L <--	NA	NA	0.0
UP00979_L	u	UP00979_L	NA	NA	(1.471291) sideMet[e] + acser_L[e] <-- 	(1.471291) EC9998 + E00979_L <--	NA	NA	0.0
UP01103_L	u	UP01103_L	NA	NA	(3.65166) sideMet[e] + orot5p_L[e] <-- 	(3.65166) EC9998 + E01103_L <--	NA	NA	0.0
UP01132_L	u	UP01132_L	NA	NA	(2.212075) sideMet[e] + acgal_L[e] <-- 	(2.212075) EC9998 + E01132_L <--	NA	NA	-0.00218411635569
UP01137_L	u	UP01137_L	NA	NA	(3.564476) sideMet[e] + ametam_L[e] <-- 	(3.564476) EC9998 + E01137_L <--	NA	NA	0.0
UP01179_L	u	UP01179_L	NA	NA	(1.791503) sideMet[e] + 34hpp_L[e] <-- 	(1.791503) EC9998 + E01179_L <--	NA	NA	0.0
UP01181_L	u	UP01181_L	NA	NA	(1.452005) sideMet[e] + 4tmeabutn_L[e] <-- 	(1.452005) EC9998 + E01181_L <--	NA	NA	0.0
UP01185_L	u	UP01185_L	NA	NA	(3.331878) sideMet[e] + nicrnt_L[e] <-- 	(3.331878) EC9998 + E01185_L <--	NA	NA	0.0
